;Profitcenter;Kostenart;Executed-Ist;Sign;Planentwurf;Plan;Produktbereich;Bezeichnung;Year
1271;150001717;13487731;-60207.2890625;minus;0.0;0.0;17 Stiftungen;Stiftung Franz Xaver Joseph Lohé;2014
1272;150001717;2755310;0.0;minus;-61746.6601562;-61746.6601562;17 Stiftungen;Stiftung Franz Xaver Joseph Lohé;2014
1273;150001717;5878115;0.0;plus;61746.6601562;61746.6601562;17 Stiftungen;Stiftung Franz Xaver Joseph Lohé;2014
1274;150001717;22069897;60207.2890625;plus;0.0;0.0;17 Stiftungen;Stiftung Franz Xaver Joseph Lohé;2014
1275;151000600;-2147483648;1237243.375;plus;0.0;0.0;06 Kinder, Jugend und Familie;PB06 Kinder-, Jugend- und Familienhilfe;2014
1276;151000600;1880000932;0.0;minus;-1381199.0;-1372051.5;06 Kinder, Jugend und Familie;PB06 Kinder-, Jugend- und Familienhilfe;2014
1277;151000600;-2147483648;-1237243.375;minus;0.0;0.0;06 Kinder, Jugend und Familie;PB06 Kinder-, Jugend- und Familienhilfe;2014
1278;151000600;1880000932;0.0;plus;1381199.0;1372051.5;06 Kinder, Jugend und Familie;PB06 Kinder-, Jugend- und Familienhilfe;2014
1279;151000601;4379080;0.0;minus;-1947112.0;0.0;06 Kinder, Jugend und Familie;Förd. v. Kindern in Tagespflege;2014
1280;151000601;139527416;-2850521.5;minus;0.0;0.0;06 Kinder, Jugend und Familie;Förd. v. Kindern in Tagespflege;2014
1281;151000601;3957940;0.0;minus;0.0;-1941131.375;06 Kinder, Jugend und Familie;Förd. v. Kindern in Tagespflege;2014
1282;151000601;-2147483648;9127957.0;plus;0.0;0.0;06 Kinder, Jugend und Familie;Förd. v. Kindern in Tagespflege;2014
1283;151000601;1894244637;0.0;plus;0.0;8945783.0;06 Kinder, Jugend und Familie;Förd. v. Kindern in Tagespflege;2014
1284;151000601;1893739437;0.0;plus;6864418.0;0.0;06 Kinder, Jugend und Familie;Förd. v. Kindern in Tagespflege;2014
1285;151000602;-2147483648;103196680.0;plus;0.0;0.0;06 Kinder, Jugend und Familie;Tageseinrichtungen für Kinder;2014
1286;151000602;1901787025;0.0;plus;98769688.0;0.0;06 Kinder, Jugend und Familie;Tageseinrichtungen für Kinder;2014
1287;151000602;6997110;0.0;minus;0.0;-61805956.0;06 Kinder, Jugend und Familie;Tageseinrichtungen für Kinder;2014
1288;151000602;265911199;-69026712.0;minus;0.0;0.0;06 Kinder, Jugend und Familie;Tageseinrichtungen für Kinder;2014
1289;151000602;1902292225;0.0;plus;0.0;99148568.0;06 Kinder, Jugend und Familie;Tageseinrichtungen für Kinder;2014
1290;151000602;7005310;0.0;minus;-61123016.0;0.0;06 Kinder, Jugend und Familie;Tageseinrichtungen für Kinder;2014
1291;151000603;228190496;-69902.9921875;minus;0.0;0.0;06 Kinder, Jugend und Familie;Jugendarbeit;2014
1292;151000603;3557740;0.0;minus;-10498.0498047;-10509.3300781;06 Kinder, Jugend und Familie;Jugendarbeit;2014
1293;151000603;-2147483648;1106600.625;plus;0.0;0.0;06 Kinder, Jugend und Familie;Jugendarbeit;2014
1294;151000603;1896402700;0.0;plus;0.0;1310664.875;06 Kinder, Jugend und Familie;Jugendarbeit;2014
1295;151000603;1895897500;0.0;plus;1316563.0;0.0;06 Kinder, Jugend und Familie;Jugendarbeit;2014
1296;151000604;-2147483648;6310041.0;plus;0.0;0.0;06 Kinder, Jugend und Familie;Einrichtung der Jugendarbeit;2014
1297;151000604;343066787;-863651.0;minus;0.0;0.0;06 Kinder, Jugend und Familie;Einrichtung der Jugendarbeit;2014
1298;151000604;6107290;0.0;minus;0.0;-745387.0625;06 Kinder, Jugend und Familie;Einrichtung der Jugendarbeit;2014
1299;151000604;1900254362;0.0;plus;6442843.5;0.0;06 Kinder, Jugend und Familie;Einrichtung der Jugendarbeit;2014
1300;151000604;1900759562;0.0;plus;0.0;6399408.5;06 Kinder, Jugend und Familie;Einrichtung der Jugendarbeit;2014
1301;151000604;5659290;0.0;minus;-736533.8125;0.0;06 Kinder, Jugend und Familie;Einrichtung der Jugendarbeit;2014
1302;151000605;8614250;0.0;minus;-3492633.0;-3542877.5;06 Kinder, Jugend und Familie;Sonst. Leist. z. Förd. j. Menschen u.Fam;2014
1303;151000605;360231624;-5122419.5;minus;0.0;0.0;06 Kinder, Jugend und Familie;Sonst. Leist. z. Förd. j. Menschen u.Fam;2014
1304;151000605;1896946069;0.0;plus;53418932.0;0.0;06 Kinder, Jugend und Familie;Sonst. Leist. z. Förd. j. Menschen u.Fam;2014
1305;151000605;1897451269;0.0;plus;0.0;53410920.0;06 Kinder, Jugend und Familie;Sonst. Leist. z. Förd. j. Menschen u.Fam;2014
1306;151000605;-2147483648;60116736.0;plus;0.0;0.0;06 Kinder, Jugend und Familie;Sonst. Leist. z. Förd. j. Menschen u.Fam;2014
1307;151000606;1897522599;0.0;plus;1772017.125;0.0;06 Kinder, Jugend und Familie;Sonst. Einr. f. j. Menschen u. Familien;2014
1308;151000606;1898027799;0.0;plus;0.0;1755886.125;06 Kinder, Jugend und Familie;Sonst. Einr. f. j. Menschen u. Familien;2014
1309;151000606;229972565;-108355.867188;minus;0.0;0.0;06 Kinder, Jugend und Familie;Sonst. Einr. f. j. Menschen u. Familien;2014
1310;151000606;4433540;0.0;minus;-96194.4296875;-96222.5078125;06 Kinder, Jugend und Familie;Sonst. Einr. f. j. Menschen u. Familien;2014
1311;151000606;-2147483648;1890128.625;plus;0.0;0.0;06 Kinder, Jugend und Familie;Sonst. Einr. f. j. Menschen u. Familien;2014
1312;151000608;97111644;0.0;minus;-110767.117188;-110768.921875;06 Kinder, Jugend und Familie;Bundeselterng/ElternzeitG/Betreuungsg.;2014
1313;151000608;594405602;-165086.34375;minus;0.0;0.0;06 Kinder, Jugend und Familie;Bundeselterng/ElternzeitG/Betreuungsg.;2014
1314;151000608;-2147483648;497168.6875;plus;0.0;0.0;06 Kinder, Jugend und Familie;Bundeselterng/ElternzeitG/Betreuungsg.;2014
1315;151000608;1892674517;0.0;plus;131200.421875;0.0;06 Kinder, Jugend und Familie;Bundeselterng/ElternzeitG/Betreuungsg.;2014
1316;151000608;1893179717;0.0;plus;0.0;149838.984375;06 Kinder, Jugend und Familie;Bundeselterng/ElternzeitG/Betreuungsg.;2014
1317;152000800;-2147483648;-182847.046875;minus;0.0;0.0;08 Sportförderung;PB08 Sportförderung;2014
1318;152000800;1504000674;0.0;plus;208521.390625;201525.25;08 Sportförderung;PB08 Sportförderung;2014
1319;152000800;-2147483648;182847.046875;plus;0.0;0.0;08 Sportförderung;PB08 Sportförderung;2014
1320;152000800;1504000674;0.0;minus;-208521.390625;-201525.25;08 Sportförderung;PB08 Sportförderung;2014
1321;152000801;1257417372;-1450252.875;minus;0.0;0.0;08 Sportförderung;Bereitstellung u. Betrieb v.Sportanlagen;2014
1322;152000801;1806295706;0.0;plus;7654995.0;6975170.0;08 Sportförderung;Bereitstellung u. Betrieb v.Sportanlagen;2014
1323;152000801;285097547;0.0;minus;0.0;-1249368.375;08 Sportförderung;Bereitstellung u. Betrieb v.Sportanlagen;2014
1324;152000801;-2147483648;8365641.0;plus;0.0;0.0;08 Sportförderung;Bereitstellung u. Betrieb v.Sportanlagen;2014
1325;152000801;191551743;0.0;minus;-370843.6875;0.0;08 Sportförderung;Bereitstellung u. Betrieb v.Sportanlagen;2014
1326;152000802;209301327;-62832.1210938;minus;0.0;0.0;08 Sportförderung;Sportförderung;2014
1327;152000802;1519464041;0.0;plus;1791477.625;1783583.75;08 Sportförderung;Sportförderung;2014
1328;152000802;189781243;0.0;minus;-27468.1796875;-27502.6289062;08 Sportförderung;Sportförderung;2014
1329;152000802;-2147483648;2044855.5;plus;0.0;0.0;08 Sportförderung;Sportförderung;2014
1330;152000803;6147390;0.0;minus;-3518314.5;0.0;08 Sportförderung;Bereitstellung und Betrieb von Bädern;2014
1331;152000803;-2147483648;10417740.0;plus;0.0;0.0;08 Sportförderung;Bereitstellung und Betrieb von Bädern;2014
1332;152000803;536099261;-3440716.0;minus;0.0;0.0;08 Sportförderung;Bereitstellung und Betrieb von Bädern;2014
1333;152000803;1712719229;0.0;plus;8731313.0;9390729.0;08 Sportförderung;Bereitstellung und Betrieb von Bädern;2014
1334;152000803;6562190;0.0;minus;0.0;-3618340.0;08 Sportförderung;Bereitstellung und Betrieb von Bädern;2014
1335;153000700;1692000882;0.0;minus;-340425.15625;-321779.3125;07 Gesundheitsdienste;PB07 Gesundheitsdienste;2014
1336;153000700;1692000882;0.0;plus;340425.15625;321779.3125;07 Gesundheitsdienste;PB07 Gesundheitsdienste;2014
1337;153000700;-2147483648;305281.4375;plus;0.0;0.0;07 Gesundheitsdienste;PB07 Gesundheitsdienste;2014
1338;153000700;-2147483648;-305281.4375;minus;0.0;0.0;07 Gesundheitsdienste;PB07 Gesundheitsdienste;2014
1339;153000701;-2147483648;2179006.5;plus;0.0;0.0;07 Gesundheitsdienste;Gesundheitsförderung;2014
1340;153000701;1805003993;0.0;plus;2270877.25;2264223.0;07 Gesundheitsdienste;Gesundheitsförderung;2014
1341;153000701;2636440;0.0;minus;-116310.710938;-116356.070312;07 Gesundheitsdienste;Gesundheitsförderung;2014
1342;153000701;119200641;-150754.0625;minus;0.0;0.0;07 Gesundheitsdienste;Gesundheitsförderung;2014
1343;153000702;497230341;-377447.78125;minus;0.0;0.0;07 Gesundheitsdienste;Gutachten und Stellungnahmen;2014
1344;153000702;-2147483648;1476313.375;plus;0.0;0.0;07 Gesundheitsdienste;Gutachten und Stellungnahmen;2014
1345;153000702;1804451881;0.0;plus;1436883.0;1419649.375;07 Gesundheitsdienste;Gutachten und Stellungnahmen;2014
1346;153000702;97112540;0.0;minus;-334056.09375;-334089.34375;07 Gesundheitsdienste;Gutachten und Stellungnahmen;2014
1347;153000703;-2147483648;970594.625;plus;0.0;0.0;07 Gesundheitsdienste;Gesundheitshilfe;2014
1348;153000703;115570041;-31348.5898438;minus;0.0;0.0;07 Gesundheitsdienste;Gesundheitshilfe;2014
1349;153000703;2222340;0.0;minus;-8758.14941406;-8772.54980469;07 Gesundheitsdienste;Gesundheitshilfe;2014
1350;153000703;1802922281;0.0;plus;924866.5;914176.875;07 Gesundheitsdienste;Gesundheitshilfe;2014
1351;153000704;1804451881;0.0;plus;2139744.25;2113207.0;07 Gesundheitsdienste;Gesundheitsschutz;2014
1352;153000704;500036241;-298905.65625;minus;0.0;0.0;07 Gesundheitsdienste;Gesundheitsschutz;2014
1353;153000704;-2147483648;2176047.5;plus;0.0;0.0;07 Gesundheitsdienste;Gesundheitsschutz;2014
1354;153000704;97101540;0.0;minus;-245299.5;-245327.84375;07 Gesundheitsdienste;Gesundheitsschutz;2014
1355;153001701;1540800;303.029998779;plus;0.0;0.0;17 Stiftungen;Stiftung Bernhard Oebeke;2014
1356;153001701;6012990;-303.029998779;minus;0.0;0.0;17 Stiftungen;Stiftung Bernhard Oebeke;2014
1357;153001701;531700;0.0;plus;427.0;427.0;17 Stiftungen;Stiftung Bernhard Oebeke;2014
1358;153001701;1395910;0.0;minus;-427.0;-427.0;17 Stiftungen;Stiftung Bernhard Oebeke;2014
1359;156000000;-2147483648;-61089.1289062;minus;0.0;0.0;00;Produktbereichsübergreifend;2014
1360;156000000;-2147483648;61089.1289062;plus;0.0;0.0;00;Produktbereichsübergreifend;2014
1361;156000000;1504000724;0.0;plus;83650.03125;83130.203125;00;Produktbereichsübergreifend;2014
1362;156000000;1504000724;0.0;minus;-83650.03125;-83130.203125;00;Produktbereichsübergreifend;2014
1363;156000208;1708911635;0.0;plus;2352304.75;0.0;02 Sicherheit und Ordnung;Lebensmittelüberw./Veterinärd.;2014
1364;156000208;1709416835;0.0;plus;0.0;2281288.25;02 Sicherheit und Ordnung;Lebensmittelüberw./Veterinärd.;2014
1365;156000208;2668440;0.0;minus;-68284.1796875;-68317.8984375;02 Sicherheit und Ordnung;Lebensmittelüberw./Veterinärd.;2014
1366;156000208;212295684;-89201.8984375;minus;0.0;0.0;02 Sicherheit und Ordnung;Lebensmittelüberw./Veterinärd.;2014
1367;156000208;-2147483648;2214816.75;plus;0.0;0.0;02 Sicherheit und Ordnung;Lebensmittelüberw./Veterinärd.;2014
1368;156001307;4407540;0.0;minus;-187640.203125;-187659.515625;13 Natur- und Landschaftspflege;Natur und Landschaft;2014
1369;156001307;-2147483648;1133642.875;plus;0.0;0.0;13 Natur- und Landschaftspflege;Natur und Landschaft;2014
1370;156001307;1705725475;0.0;plus;0.0;849426.5625;13 Natur- und Landschaftspflege;Natur und Landschaft;2014
1371;156001307;319431169;-153759.15625;minus;0.0;0.0;13 Natur- und Landschaftspflege;Natur und Landschaft;2014
1372;156001307;1705220275;0.0;plus;847151.0;0.0;13 Natur- und Landschaftspflege;Natur und Landschaft;2014
1373;156001401;1901834529;0.0;plus;3366708.0;0.0;14 Umweltschutz;Umweltschutz;2014
1374;156001401;-2147483648;3041902.5;plus;0.0;0.0;14 Umweltschutz;Umweltschutz;2014
1375;156001401;4362140;0.0;minus;-195103.1875;-198133.484375;14 Umweltschutz;Umweltschutz;2014
1376;156001401;1902871530;0.0;plus;0.0;3487576.75;14 Umweltschutz;Umweltschutz;2014
1377;156001401;310151139;-269864.40625;minus;0.0;0.0;14 Umweltschutz;Umweltschutz;2014
1378;156001402;679650425;-304111.03125;minus;0.0;0.0;14 Umweltschutz;Immissionsschutzverfahren;2014
1379;156001402;1609054070;0.0;plus;314669.0;0.0;14 Umweltschutz;Immissionsschutzverfahren;2014
1380;156001402;96626444;0.0;minus;-295006.28125;-295011.4375;14 Umweltschutz;Immissionsschutzverfahren;2014
1381;156001402;1609559270;0.0;plus;0.0;317822.25;14 Umweltschutz;Immissionsschutzverfahren;2014
1382;156001402;-2147483648;515280.53125;plus;0.0;0.0;14 Umweltschutz;Immissionsschutzverfahren;2014
1383;161000000;1598000711;0.0;minus;-317733.21875;-313221.0;00;Produktbereichsübergreifend;2014
1384;161000000;-2147483648;-271322.0;minus;0.0;0.0;00;Produktbereichsübergreifend;2014
1385;161000000;-2147483648;271322.0;plus;0.0;0.0;00;Produktbereichsübergreifend;2014
1386;161000000;1598000711;0.0;plus;317733.21875;313221.0;00;Produktbereichsübergreifend;2014
1387;161000215;-2147483648;253903.015625;plus;0.0;0.0;02 Sicherheit und Ordnung;Statistik;2014
1388;161000215;114499861;-9238.31933594;minus;0.0;0.0;02 Sicherheit und Ordnung;Statistik;2014
1389;161000215;1702993765;0.0;plus;0.0;364089.65625;02 Sicherheit und Ordnung;Statistik;2014
1390;161000215;2212340;0.0;minus;-6179.24023438;-6191.24023438;02 Sicherheit und Ordnung;Statistik;2014
1391;161000215;1702488565;0.0;plus;364927.65625;0.0;02 Sicherheit und Ordnung;Statistik;2014
1392;161000901;1705738518;0.0;plus;2413078.25;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Stadt- und Raumplanung;2014
1393;161000901;2223340;0.0;minus;-27601.9101562;-27656.6289062;09 Räumliche Planung und Entwicklung, Geoinfo;Stadt- und Raumplanung;2014
1394;161000901;-2147483648;2060772.625;plus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Stadt- und Raumplanung;2014
1395;161000901;114645151;-69886.40625;minus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Stadt- und Raumplanung;2014
1396;161000901;1706243718;0.0;plus;0.0;2597650.0;09 Räumliche Planung und Entwicklung, Geoinfo;Stadt- und Raumplanung;2014
1397;161000902;-2147483648;3512795.25;plus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Maßnahmen des bes. Städtebaurechts;2014
1398;161000902;115095131;-3122980.5;minus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Maßnahmen des bes. Städtebaurechts;2014
1399;161000902;2643540;0.0;minus;-3430097.0;-3430114.25;09 Räumliche Planung und Entwicklung, Geoinfo;Maßnahmen des bes. Städtebaurechts;2014
1400;161000902;1700334987;0.0;plus;5558852.5;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Maßnahmen des bes. Städtebaurechts;2014
1401;161000902;1700840187;0.0;plus;0.0;5550461.5;09 Räumliche Planung und Entwicklung, Geoinfo;Maßnahmen des bes. Städtebaurechts;2014
1402;161001003;116637461;-189632.453125;minus;0.0;0.0;10 Bauen und Wohnen;Denkmalschutz und Denkmalpflege;2014
1403;161001003;1701389247;0.0;plus;694080.9375;0.0;10 Bauen und Wohnen;Denkmalschutz und Denkmalpflege;2014
1404;161001003;2212340;0.0;minus;-143857.359375;-143885.6875;10 Bauen und Wohnen;Denkmalschutz und Denkmalpflege;2014
1405;161001003;-2147483648;675669.3125;plus;0.0;0.0;10 Bauen und Wohnen;Denkmalschutz und Denkmalpflege;2014
1406;161001003;1701894447;0.0;plus;0.0;732312.0625;10 Bauen und Wohnen;Denkmalschutz und Denkmalpflege;2014
1407;161001207;1704066347;0.0;plus;0.0;10424621.0;12 Verkehrsflächen und -anlagen, ÖPNV;Verkehrsplanung;2014
1408;161001207;2195340;0.0;minus;-8921613.0;-8921625.0;12 Verkehrsflächen und -anlagen, ÖPNV;Verkehrsplanung;2014
1409;161001207;115889661;-9241824.0;minus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Verkehrsplanung;2014
1410;161001207;-2147483648;10244698.0;plus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Verkehrsplanung;2014
1411;161001207;1703029347;0.0;plus;10108633.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Verkehrsplanung;2014
1412;162000900;1786000769;0.0;plus;350639.34375;349832.53125;09 Räumliche Planung und Entwicklung, Geoinfo;PB09 Räuml.Planung,Entw.,Geoinformation;2014
1413;162000900;1786000769;0.0;minus;-350639.34375;-349832.53125;09 Räumliche Planung und Entwicklung, Geoinfo;PB09 Räuml.Planung,Entw.,Geoinformation;2014
1414;162000900;-2147483648;-409878.59375;minus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;PB09 Räuml.Planung,Entw.,Geoinformation;2014
1415;162000900;-2147483648;409878.59375;plus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;PB09 Räuml.Planung,Entw.,Geoinformation;2014
1416;162000906;2212340;0.0;minus;-86516.6015625;-86557.5625;09 Räumliche Planung und Entwicklung, Geoinfo;Ortsbaurecht;2014
1417;162000906;-2147483648;2000196.5;plus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Ortsbaurecht;2014
1418;162000906;1890505357;0.0;plus;1797024.875;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Ortsbaurecht;2014
1419;162000906;863076369;-117338.960938;minus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Ortsbaurecht;2014
1420;162000906;1891010557;0.0;plus;0.0;1800690.25;09 Räumliche Planung und Entwicklung, Geoinfo;Ortsbaurecht;2014
1421;162000907;-2147483648;5749151.0;plus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Liegenschaftskataster, Geodaten;2014
1422;162000907;1893699217;0.0;plus;0.0;6172170.0;09 Räumliche Planung und Entwicklung, Geoinfo;Liegenschaftskataster, Geodaten;2014
1423;162000907;2104507201;-2179329.0;minus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Liegenschaftskataster, Geodaten;2014
1424;162000907;1893194017;0.0;plus;6139222.5;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Liegenschaftskataster, Geodaten;2014
1425;162000907;191555795;0.0;minus;-1349809.875;-1360968.625;09 Räumliche Planung und Entwicklung, Geoinfo;Liegenschaftskataster, Geodaten;2014
1426;162000908;864445869;-135581.21875;minus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Grundstücksneuordnung;2014
1427;162000908;-2147483648;995738.25;plus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Grundstücksneuordnung;2014
1428;162000908;2668840;0.0;minus;-1442357.875;-1442378.25;09 Räumliche Planung und Entwicklung, Geoinfo;Grundstücksneuordnung;2014
1429;162000908;1891552947;0.0;plus;0.0;1768892.0;09 Räumliche Planung und Entwicklung, Geoinfo;Grundstücksneuordnung;2014
1430;162000908;1891047747;0.0;plus;1764905.125;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Grundstücksneuordnung;2014
1431;162000909;-2147483648;1226041.125;plus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Grundstückswertermittlung;2014
1432;162000909;1891535257;0.0;plus;0.0;1224595.625;09 Räumliche Planung und Entwicklung, Geoinfo;Grundstückswertermittlung;2014
1433;162000909;867181269;-151331.96875;minus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Grundstückswertermittlung;2014
1434;162000909;1891030057;0.0;plus;1219221.25;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Grundstückswertermittlung;2014
1435;162000909;2660840;0.0;minus;-136026.640625;-136067.71875;09 Räumliche Planung und Entwicklung, Geoinfo;Grundstückswertermittlung;2014
1436;163000000;1410000465;0.0;minus;-237611.515625;-236072.84375;00;Produktbereichsübergreifend;2014
1437;163000000;-2147483648;-380777.1875;minus;0.0;0.0;00;Produktbereichsübergreifend;2014
1438;163000000;1410000465;0.0;plus;237611.515625;236072.84375;00;Produktbereichsübergreifend;2014
1439;163000000;-2147483648;380777.1875;plus;0.0;0.0;00;Produktbereichsübergreifend;2014
1440;163000904;1608433013;0.0;plus;0.0;1886472.5;09 Räumliche Planung und Entwicklung, Geoinfo;Finanzierung von Erschließungsmaßnahmen;2014
1441;163000904;1607396013;0.0;plus;1759155.5;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Finanzierung von Erschließungsmaßnahmen;2014
1442;163000904;214345126;-371462.875;minus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Finanzierung von Erschließungsmaßnahmen;2014
1443;163000904;-2147483648;2100494.5;plus;0.0;0.0;09 Räumliche Planung und Entwicklung, Geoinfo;Finanzierung von Erschließungsmaßnahmen;2014
1444;163000904;3104640;0.0;minus;-55246.0820312;-55343.7617188;09 Räumliche Planung und Entwicklung, Geoinfo;Finanzierung von Erschließungsmaßnahmen;2014
1445;163001001;1513378009;0.0;plus;0.0;4209213.5;10 Bauen und Wohnen;Maßnahmen der Bauaufsicht;2014
1446;163001001;-2147483648;4523346.0;plus;0.0;0.0;10 Bauen und Wohnen;Maßnahmen der Bauaufsicht;2014
1447;163001001;122059691;-3054250.5;minus;0.0;0.0;10 Bauen und Wohnen;Maßnahmen der Bauaufsicht;2014
1448;163001001;3124640;0.0;minus;-2820396.25;-2820507.25;10 Bauen und Wohnen;Maßnahmen der Bauaufsicht;2014
1449;163001001;1512872809;0.0;plus;4211435.5;0.0;10 Bauen und Wohnen;Maßnahmen der Bauaufsicht;2014
1450;166000000;-2147483648;-1885517.5;minus;0.0;0.0;00;Produktbereichsübergreifend;2014
1451;166000000;-2147483648;1885517.5;plus;0.0;0.0;00;Produktbereichsübergreifend;2014
1452;166000000;1880000902;0.0;plus;1834078.625;1774487.25;00;Produktbereichsübergreifend;2014
1453;166000000;1880000902;0.0;minus;-1834078.625;-1774487.25;00;Produktbereichsübergreifend;2014
1454;166000112;1901297008;0.0;plus;1607334.25;0.0;01 Innere Verwaltung;Bauhof, Servicebereich und Brunnen;2014
1455;166000112;1825509527;-387144.6875;minus;0.0;0.0;01 Innere Verwaltung;Bauhof, Servicebereich und Brunnen;2014
1456;166000112;1901802208;0.0;plus;0.0;1520587.125;01 Innere Verwaltung;Bauhof, Servicebereich und Brunnen;2014
1457;166000112;-2147483648;2171610.5;plus;0.0;0.0;01 Innere Verwaltung;Bauhof, Servicebereich und Brunnen;2014
1458;166000112;285109698;0.0;minus;-405078.25;-405087.25;01 Innere Verwaltung;Bauhof, Servicebereich und Brunnen;2014
1459;166001103;639351901;-96825704.0;minus;0.0;0.0;11 Ver- und Entsorgung;Entwässerung und Abwasserbeseitigung;2014
1460;166001103;2004412339;0.0;plus;58010428.0;0.0;11 Ver- und Entsorgung;Entwässerung und Abwasserbeseitigung;2014
1461;166001103;-2147483648;66224128.0;plus;0.0;0.0;11 Ver- und Entsorgung;Entwässerung und Abwasserbeseitigung;2014
1462;166001103;2004917539;0.0;plus;0.0;57677692.0;11 Ver- und Entsorgung;Entwässerung und Abwasserbeseitigung;2014
1463;166001103;195928083;0.0;minus;-89611920.0;-89611944.0;11 Ver- und Entsorgung;Entwässerung und Abwasserbeseitigung;2014
1464;166001201;6592620;0.0;minus;-9304559.0;-9304596.0;12 Verkehrsflächen und -anlagen, ÖPNV;Gemeindestraßen;2014
1465;166001201;737813878;-11222197.0;minus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Gemeindestraßen;2014
1466;166001201;-2147483648;57283696.0;plus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Gemeindestraßen;2014
1467;166001201;-2147483648;0.0;plus;0.0;52829532.0;12 Verkehrsflächen und -anlagen, ÖPNV;Gemeindestraßen;2014
1468;166001201;-2147483648;0.0;plus;53436660.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Gemeindestraßen;2014
1469;166001202;-2147483648;1994337.25;plus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Kreisstraßen;2014
1470;166001202;2089407753;0.0;plus;0.0;2015402.25;12 Verkehrsflächen und -anlagen, ÖPNV;Kreisstraßen;2014
1471;166001202;2088902553;0.0;plus;2071098.75;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Kreisstraßen;2014
1472;166001202;6176450;0.0;minus;-311696.3125;-311697.875;12 Verkehrsflächen und -anlagen, ÖPNV;Kreisstraßen;2014
1473;166001202;258026264;-366686.59375;minus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Kreisstraßen;2014
1474;166001203;1995407698;0.0;plus;0.0;2633811.0;12 Verkehrsflächen und -anlagen, ÖPNV;Landesstraßen;2014
1475;166001203;-2147483648;2782055.25;plus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Landesstraßen;2014
1476;166001203;540026275;-627372.1875;minus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Landesstraßen;2014
1477;166001203;6592620;0.0;minus;-614882.125;-624883.6875;12 Verkehrsflächen und -anlagen, ÖPNV;Landesstraßen;2014
1478;166001203;1994902498;0.0;plus;2675943.25;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Landesstraßen;2014
1479;166001204;-2147483648;8942815.0;plus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Bundesstraßen;2014
1480;166001204;2090456063;0.0;plus;0.0;7855371.5;12 Verkehrsflächen und -anlagen, ÖPNV;Bundesstraßen;2014
1481;166001204;6176450;0.0;minus;-3283283.0;-3283284.75;12 Verkehrsflächen und -anlagen, ÖPNV;Bundesstraßen;2014
1482;166001204;2089950863;0.0;plus;8148064.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Bundesstraßen;2014
1483;166001204;543077174;-3779066.5;minus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Bundesstraßen;2014
1484;166001205;1804148216;0.0;plus;125265.609375;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Parkeinrichtungen;2014
1485;166001205;219641803;-2959950.0;minus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Parkeinrichtungen;2014
1486;166001205;-2147483648;102441.21875;plus;0.0;0.0;12 Verkehrsflächen und -anlagen, ÖPNV;Parkeinrichtungen;2014
1487;166001205;3541740;0.0;minus;-3213070.5;-3213071.25;12 Verkehrsflächen und -anlagen, ÖPNV;Parkeinrichtungen;2014
